pair_idx,object_id,scene_a,scene_b,rel_a,rel_b,yaw_diff_deg,rot_err_deg,trans_dir_err_deg
212,duck_bath_yellow_s,multiview-00-pixel_4a,multiview-00-pixel_4a,duck_bath_yellow_s/multiview-00-pixel_4a/images/016.jpg,duck_bath_yellow_s/multiview-00-pixel_4a/images/017.jpg,80.390846,4.128376705368381,2.8127129329730667
213,fire_engine_toy_red_yellow_s,multiview-01-pixel_4a,multiview-01-pixel_4a,fire_engine_toy_red_yellow_s/multiview-01-pixel_4a/images/021.jpg,fire_engine_toy_red_yellow_s/multiview-01-pixel_4a/images/024.jpg,66.956553,1.4790912919929105,2.050431940474399
214,garbage_truck_green_toy_s,multiview-00-pixel_4a,multiview-00-pixel_4a,garbage_truck_green_toy_s/multiview-00-pixel_4a/images/023.jpg,garbage_truck_green_toy_s/multiview-00-pixel_4a/images/024.jpg,66.350042,1.7123818781531719,1.5510560785316032
215,hand_drill_cordless_blue_black,multiview-04-pixel_6pro,multiview-04-pixel_6pro,hand_drill_cordless_blue_black/multiview-04-pixel_6pro/images/021.jpg,hand_drill_cordless_blue_black/multiview-04-pixel_6pro/images/022.jpg,61.399786,3.657859932121933,6.332315320741686
216,hut_mushrooms_showpiece,multiview-00-pixel_4a,multiview-00-pixel_4a,hut_mushrooms_showpiece/multiview-00-pixel_4a/images/016.jpg,hut_mushrooms_showpiece/multiview-00-pixel_4a/images/018.jpg,72.784377,1.4093297006578802,3.1252867170250624
217,ice_cream_cart_showpiece,multiview-00-pixel_4a,multiview-00-pixel_4a,ice_cream_cart_showpiece/multiview-00-pixel_4a/images/016.jpg,ice_cream_cart_showpiece/multiview-00-pixel_4a/images/017.jpg,54.273261,2.5072426768095464,5.698726857570017
218,keywest_showpiece_s,multiview-03-pixel_6pro,multiview-03-pixel_6pro,keywest_showpiece_s/multiview-03-pixel_6pro/images/023.jpg,keywest_showpiece_s/multiview-03-pixel_6pro/images/024.jpg,82.977326,6.208922821289906,4.306776357208873
219,paper_weight_flowers_showpiece,multiview-00-pixel_4a,multiview-00-pixel_4a,paper_weight_flowers_showpiece/multiview-00-pixel_4a/images/016.jpg,paper_weight_flowers_showpiece/multiview-00-pixel_4a/images/019.jpg,51.651223,2.503260489422609,9.40252530034551
220,remote_control_toy_car_s,multiview-01-pixel_4a,multiview-01-pixel_4a,remote_control_toy_car_s/multiview-01-pixel_4a/images/021.jpg,remote_control_toy_car_s/multiview-01-pixel_4a/images/024.jpg,59.080929,1.233067491336949,1.3721923360229569
221,schleich_african_black_rhino,multiview-07-ipad_5,multiview-07-ipad_5,schleich_african_black_rhino/multiview-07-ipad_5/images/035.jpg,schleich_african_black_rhino/multiview-07-ipad_5/images/038.jpg,71.297359,7.219781613999574,2.77745587545878
222,schleich_bald_eagle,multiview-11-pixel_7,multiview-11-pixel_7,schleich_bald_eagle/multiview-11-pixel_7/images/035.jpg,schleich_bald_eagle/multiview-11-pixel_7/images/045.jpg,82.088299,4.496314359633928,0.7217497909071021
223,schleich_hereford_bull,multiview-04-pixel_4xl,multiview-04-pixel_4xl,schleich_hereford_bull/multiview-04-pixel_4xl/images/036.jpg,schleich_hereford_bull/multiview-04-pixel_4xl/images/037.jpg,75.787796,1.8471361864732678,4.70930171562013
224,schleich_lion_action_figure,multiview-08-ipad_5,multiview-08-ipad_5,schleich_lion_action_figure/multiview-08-ipad_5/images/028.jpg,schleich_lion_action_figure/multiview-08-ipad_5/images/030.jpg,59.441187,5.118592261504452,4.6720842224294525
225,schleich_spinosaurus_action_figure,multiview-10-ipad_5,multiview-10-ipad_5,schleich_spinosaurus_action_figure/multiview-10-ipad_5/images/042.jpg,schleich_spinosaurus_action_figure/multiview-10-ipad_5/images/049.jpg,85.253053,4.60094814475836,2.8141868142330524
226,school_bus,multiview-12-ipad_5,multiview-12-ipad_5,school_bus/multiview-12-ipad_5/images/028.jpg,school_bus/multiview-12-ipad_5/images/031.jpg,74.483422,6.542095175688953,5.725927298902229
227,soldier_wood_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,soldier_wood_showpiece/multiview-04-pixel_6pro/images/023.jpg,soldier_wood_showpiece/multiview-04-pixel_6pro/images/024.jpg,89.011347,2.984943813754835,4.006383310449685
228,steps_small_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,steps_small_showpiece/multiview-04-pixel_6pro/images/016.jpg,steps_small_showpiece/multiview-04-pixel_6pro/images/017.jpg,84.321581,1.4690674298859316,7.193023512395589
229,tractor_green_showpiece,multiview-04-pixel_6pro,multiview-04-pixel_6pro,tractor_green_showpiece/multiview-04-pixel_6pro/images/017.jpg,tractor_green_showpiece/multiview-04-pixel_6pro/images/018.jpg,83.255361,4.496893378757297,3.690741076949649
230,tumbler_air_balloon,multiview-02-pixel_6pro,multiview-02-pixel_6pro,tumbler_air_balloon/multiview-02-pixel_6pro/images/016.jpg,tumbler_air_balloon/multiview-02-pixel_6pro/images/019.jpg,62.062925,2.528827005244729,4.181215080321179
231,water_gun_toy_white,multiview-04-pixel_6pro,multiview-04-pixel_6pro,water_gun_toy_white/multiview-04-pixel_6pro/images/016.jpg,water_gun_toy_white/multiview-04-pixel_6pro/images/019.jpg,79.112821,8.081976695809315,4.2337521519784245
232,water_gun_toy_yellow,multiview-04-pixel_6pro,multiview-04-pixel_6pro,water_gun_toy_yellow/multiview-04-pixel_6pro/images/015.jpg,water_gun_toy_yellow/multiview-04-pixel_6pro/images/016.jpg,72.760366,7.932916788548567,4.866385035106459
233,weisshai_great_white_shark,multiview-07-sony_a7iv,multiview-07-sony_a7iv,weisshai_great_white_shark/multiview-07-sony_a7iv/images/031.jpg,weisshai_great_white_shark/multiview-07-sony_a7iv/images/036.jpg,89.704971,36.479125219493504,25.790549489025782
234,3d_dollhouse_sink,multiview-07-canon_t4i,multiview-07-canon_t4i,3d_dollhouse_sink/multiview-07-canon_t4i/images/036.jpg,3d_dollhouse_sink/multiview-07-canon_t4i/images/039.jpg,66.86043,3.7771911473630575,5.892603359676966
235,bottle_vitamin_d_tablets,multiview-02-pixel_6pro,multiview-02-pixel_6pro,bottle_vitamin_d_tablets/multiview-02-pixel_6pro/images/021.jpg,bottle_vitamin_d_tablets/multiview-02-pixel_6pro/images/022.jpg,77.321869,5.553992762419181,4.591227924619031
236,box_multi_door_colored,multiview-03-pixel_6pro,multiview-03-pixel_6pro,box_multi_door_colored/multiview-03-pixel_6pro/images/020.jpg,box_multi_door_colored/multiview-03-pixel_6pro/images/023.jpg,59.772634,2.8473145636075956,2.2092212319381597
237,bunny_racer,multiview-10-canon_t4i,multiview-10-canon_t4i,bunny_racer/multiview-10-canon_t4i/images/030.jpg,bunny_racer/multiview-10-canon_t4i/images/035.jpg,87.81482,2.840831873946927,2.6405461424880183
238,can_kernel_corn,multiview-02-pixel_6pro,multiview-02-pixel_6pro,can_kernel_corn/multiview-02-pixel_6pro/images/020.jpg,can_kernel_corn/multiview-02-pixel_6pro/images/023.jpg,55.082965,2.4396510322304943,0.7157072653987632
239,chicken_racer,multiview-13-pixel_5,multiview-13-pixel_5,chicken_racer/multiview-13-pixel_5/images/027.jpg,chicken_racer/multiview-13-pixel_5/images/030.jpg,69.426365,1.7917227901247768,4.429765973205052
240,circo_fish_toothbrush_holder_14995988,multiview-15-pixel_7,multiview-15-pixel_7,circo_fish_toothbrush_holder_14995988/multiview-15-pixel_7/images/133.jpg,circo_fish_toothbrush_holder_14995988/multiview-15-pixel_7/images/138.jpg,88.601884,2.9542822619960103,1.9162571297191555
241,dino_4,multiview-09-ipad_5,multiview-09-ipad_5,dino_4/multiview-09-ipad_5/images/048.jpg,dino_4/multiview-09-ipad_5/images/049.jpg,79.960287,18.518064457651278,12.411245815780838
242,dino_5,multiview-13-canon_t4i,multiview-13-canon_t4i,dino_5/multiview-13-canon_t4i/images/039.jpg,dino_5/multiview-13-canon_t4i/images/045.jpg,89.62099,8.947237925944181,2.860558508719164
243,duck_bath_yellow_s,multiview-02-pixel_6pro,multiview-02-pixel_6pro,duck_bath_yellow_s/multiview-02-pixel_6pro/images/016.jpg,duck_bath_yellow_s/multiview-02-pixel_6pro/images/017.jpg,53.918211,10.473646032587924,4.959349271296868
244,fire_engine_toy_red_yellow_s,multiview-00-pixel_4a,multiview-00-pixel_4a,fire_engine_toy_red_yellow_s/multiview-00-pixel_4a/images/020.jpg,fire_engine_toy_red_yellow_s/multiview-00-pixel_4a/images/024.jpg,86.841272,2.984418293471625,2.551712468230238
245,garbage_truck_green_toy_s,multiview-04-pixel_6pro,multiview-04-pixel_6pro,garbage_truck_green_toy_s/multiview-04-pixel_6pro/images/021.jpg,garbage_truck_green_toy_s/multiview-04-pixel_6pro/images/022.jpg,87.250491,7.3387817760729,4.084495680004663
246,hand_drill_cordless_blue_black,multiview-02-pixel_6pro,multiview-02-pixel_6pro,hand_drill_cordless_blue_black/multiview-02-pixel_6pro/images/022.jpg,hand_drill_cordless_blue_black/multiview-02-pixel_6pro/images/024.jpg,74.038796,9.388322834337805,5.642932542936748
247,hut_mushrooms_showpiece,multiview-03-pixel_6pro,multiview-03-pixel_6pro,hut_mushrooms_showpiece/multiview-03-pixel_6pro/images/017.jpg,hut_mushrooms_showpiece/multiview-03-pixel_6pro/images/018.jpg,75.860887,3.9162622218406726,3.3638273176670004
248,ice_cream_cart_showpiece,multiview-02-pixel_6pro,multiview-02-pixel_6pro,ice_cream_cart_showpiece/multiview-02-pixel_6pro/images/016.jpg,ice_cream_cart_showpiece/multiview-02-pixel_6pro/images/018.jpg,59.892866,3.7311237146553173,4.995865437293292
249,keywest_showpiece_s,multiview-01-pixel_6pro,multiview-01-pixel_6pro,keywest_showpiece_s/multiview-01-pixel_6pro/images/022.jpg,keywest_showpiece_s/multiview-01-pixel_6pro/images/023.jpg,77.091317,4.054159262441265,4.869723449618456
250,remote_control_toy_car_s,multiview-03-pixel_6pro,multiview-03-pixel_6pro,remote_control_toy_car_s/multiview-03-pixel_6pro/images/021.jpg,remote_control_toy_car_s/multiview-03-pixel_6pro/images/024.jpg,68.302479,2.180723978579121,1.908128736446317
251,schleich_african_black_rhino,multiview-10-ipad_5,multiview-10-ipad_5,schleich_african_black_rhino/multiview-10-ipad_5/images/031.jpg,schleich_african_black_rhino/multiview-10-ipad_5/images/035.jpg,58.439561,2.3201216107666007,0.8814094701375471
252,schleich_bald_eagle,multiview-07-pixel_5,multiview-07-pixel_5,schleich_bald_eagle/multiview-07-pixel_5/images/031.jpg,schleich_bald_eagle/multiview-07-pixel_5/images/034.jpg,64.15776,0.8027838128135396,6.429589636704327
253,schleich_hereford_bull,multiview-05-pixel_4xl,multiview-05-pixel_4xl,schleich_hereford_bull/multiview-05-pixel_4xl/images/021.jpg,schleich_hereford_bull/multiview-05-pixel_4xl/images/022.jpg,50.984278,5.362789684519859,1.3724124195877037
254,schleich_lion_action_figure,multiview-11-ipad_5,multiview-11-ipad_5,schleich_lion_action_figure/multiview-11-ipad_5/images/029.jpg,schleich_lion_action_figure/multiview-11-ipad_5/images/030.jpg,89.606153,1.4005003129588625,5.1883059751149485
255,schleich_spinosaurus_action_figure,multiview-10-canon_t4i,multiview-10-canon_t4i,schleich_spinosaurus_action_figure/multiview-10-canon_t4i/images/046.jpg,schleich_spinosaurus_action_figure/multiview-10-canon_t4i/images/052.jpg,56.446317,4.665928237443561,9.12041595167847
256,school_bus,multiview-12-ipad_5,multiview-12-ipad_5,school_bus/multiview-12-ipad_5/images/028.jpg,school_bus/multiview-12-ipad_5/images/029.jpg,51.017605,12.697502610938189,5.938856357766966
257,soldier_wood_showpiece,multiview-01-pixel_4a,multiview-01-pixel_4a,soldier_wood_showpiece/multiview-01-pixel_4a/images/021.jpg,soldier_wood_showpiece/multiview-01-pixel_4a/images/024.jpg,78.515039,1.3277455608523954,2.0813382155932456
258,steps_small_showpiece,multiview-03-pixel_6pro,multiview-03-pixel_6pro,steps_small_showpiece/multiview-03-pixel_6pro/images/016.jpg,steps_small_showpiece/multiview-03-pixel_6pro/images/019.jpg,57.115911,5.927662129131442,7.855283912558486
259,tractor_green_showpiece,multiview-02-pixel_6pro,multiview-02-pixel_6pro,tractor_green_showpiece/multiview-02-pixel_6pro/images/016.jpg,tractor_green_showpiece/multiview-02-pixel_6pro/images/019.jpg,84.799637,6.127778723176484,2.9795512969429394
260,tumbler_air_balloon,multiview-00-pixel_4a,multiview-00-pixel_4a,tumbler_air_balloon/multiview-00-pixel_4a/images/017.jpg,tumbler_air_balloon/multiview-00-pixel_4a/images/018.jpg,60.737532,1.341415031463067,2.943259668812624
261,water_gun_toy_white,multiview-02-pixel_6pro,multiview-02-pixel_6pro,water_gun_toy_white/multiview-02-pixel_6pro/images/017.jpg,water_gun_toy_white/multiview-02-pixel_6pro/images/019.jpg,56.909093,8.90290991218275,7.6077572166670455
262,water_gun_toy_yellow,multiview-02-pixel_6pro,multiview-02-pixel_6pro,water_gun_toy_yellow/multiview-02-pixel_6pro/images/016.jpg,water_gun_toy_yellow/multiview-02-pixel_6pro/images/018.jpg,58.739575,2.3112630225429487,6.070637191752035
263,weisshai_great_white_shark,multiview-11-pixel_4xl,multiview-11-pixel_4xl,weisshai_great_white_shark/multiview-11-pixel_4xl/images/048.jpg,weisshai_great_white_shark/multiview-11-pixel_4xl/images/051.jpg,86.732158,108.02453732758016,49.878459860332626
264,3d_dollhouse_sink,multiview-07-canon_t4i,multiview-07-canon_t4i,3d_dollhouse_sink/multiview-07-canon_t4i/images/035.jpg,3d_dollhouse_sink/multiview-07-canon_t4i/images/039.jpg,56.761793,4.607053684844319,7.3979368730796775
265,bottle_vitamin_d_tablets,multiview-00-pixel_4a,multiview-00-pixel_4a,bottle_vitamin_d_tablets/multiview-00-pixel_4a/images/022.jpg,bottle_vitamin_d_tablets/multiview-00-pixel_4a/images/024.jpg,55.551493,2.3693550952309326,4.3923170793607555
266,box_multi_door_colored,multiview-03-pixel_6pro,multiview-03-pixel_6pro,box_multi_door_colored/multiview-03-pixel_6pro/images/022.jpg,box_multi_door_colored/multiview-03-pixel_6pro/images/024.jpg,54.366457,2.2223177060147017,1.7995100835278675
267,bunny_racer,multiview-13-pixel_7,multiview-13-pixel_7,bunny_racer/multiview-13-pixel_7/images/033.jpg,bunny_racer/multiview-13-pixel_7/images/039.jpg,82.616777,6.507473298147046,5.2620307987761805
268,chicken_racer,multiview-03-pixel_5,multiview-03-pixel_5,chicken_racer/multiview-03-pixel_5/images/009.jpg,chicken_racer/multiview-03-pixel_5/images/010.jpg,70.258686,6.14457833865378,4.421411518074745
269,circo_fish_toothbrush_holder_14995988,multiview-13-canon_t4i,multiview-13-canon_t4i,circo_fish_toothbrush_holder_14995988/multiview-13-canon_t4i/images/025.jpg,circo_fish_toothbrush_holder_14995988/multiview-13-canon_t4i/images/033.jpg,71.804165,6.644933805742802,3.3462820453276607
270,dino_4,multiview-09-ipad_5,multiview-09-ipad_5,dino_4/multiview-09-ipad_5/images/045.jpg,dino_4/multiview-09-ipad_5/images/061.jpg,60.58835,7.069557020162663,12.202716345426754
271,dino_5,multiview-13-pixel_7,multiview-13-pixel_7,dino_5/multiview-13-pixel_7/images/033.jpg,dino_5/multiview-13-pixel_7/images/034.jpg,79.587336,18.418649711125354,15.0376670403714
272,duck_bath_yellow_s,multiview-03-pixel_6pro,multiview-03-pixel_6pro,duck_bath_yellow_s/multiview-03-pixel_6pro/images/017.jpg,duck_bath_yellow_s/multiview-03-pixel_6pro/images/018.jpg,56.669315,5.545729131257872,6.006605082973129
273,fire_engine_toy_red_yellow_s,multiview-03-pixel_6pro,multiview-03-pixel_6pro,fire_engine_toy_red_yellow_s/multiview-03-pixel_6pro/images/021.jpg,fire_engine_toy_red_yellow_s/multiview-03-pixel_6pro/images/023.jpg,50.696433,3.0281217603017767,7.620634966926951
274,garbage_truck_green_toy_s,multiview-00-pixel_4a,multiview-00-pixel_4a,garbage_truck_green_toy_s/multiview-00-pixel_4a/images/022.jpg,garbage_truck_green_toy_s/multiview-00-pixel_4a/images/024.jpg,82.54902,3.1001305588853967,3.8564670322615697
275,hand_drill_cordless_blue_black,multiview-04-pixel_6pro,multiview-04-pixel_6pro,hand_drill_cordless_blue_black/multiview-04-pixel_6pro/images/019.jpg,hand_drill_cordless_blue_black/multiview-04-pixel_6pro/images/021.jpg,80.93345,5.425212582846457,3.417917790729713
276,hut_mushrooms_showpiece,multiview-01-pixel_4a,multiview-01-pixel_4a,hut_mushrooms_showpiece/multiview-01-pixel_4a/images/017.jpg,hut_mushrooms_showpiece/multiview-01-pixel_4a/images/018.jpg,73.372196,1.7475715322311396,3.3838806144331426
277,keywest_showpiece_s,multiview-03-pixel_6pro,multiview-03-pixel_6pro,keywest_showpiece_s/multiview-03-pixel_6pro/images/021.jpg,keywest_showpiece_s/multiview-03-pixel_6pro/images/022.jpg,62.704939,3.378322718869973,3.2272760154241986
278,remote_control_toy_car_s,multiview-00-pixel_4a,multiview-00-pixel_4a,remote_control_toy_car_s/multiview-00-pixel_4a/images/020.jpg,remote_control_toy_car_s/multiview-00-pixel_4a/images/021.jpg,60.516131,1.7531110202787197,9.474228645063945
279,schleich_african_black_rhino,multiview-09-canon_t4i,multiview-09-canon_t4i,schleich_african_black_rhino/multiview-09-canon_t4i/images/029.jpg,schleich_african_black_rhino/multiview-09-canon_t4i/images/032.jpg,55.546537,3.6961123721655427,9.08802841325448
280,schleich_bald_eagle,multiview-08-canon_t4i,multiview-08-canon_t4i,schleich_bald_eagle/multiview-08-canon_t4i/images/031.jpg,schleich_bald_eagle/multiview-08-canon_t4i/images/032.jpg,54.249692,35.87871529307324,17.57465094867176
281,schleich_hereford_bull,multiview-06-ipad_5,multiview-06-ipad_5,schleich_hereford_bull/multiview-06-ipad_5/images/030.jpg,schleich_hereford_bull/multiview-06-ipad_5/images/032.jpg,80.165758,3.2198364628523986,1.3446988048944821
282,schleich_lion_action_figure,multiview-00-pixel_5,multiview-00-pixel_5,schleich_lion_action_figure/multiview-00-pixel_5/images/004.jpg,schleich_lion_action_figure/multiview-00-pixel_5/images/005.jpg,63.181971,11.66079828408655,5.137864709890671
283,schleich_spinosaurus_action_figure,multiview-10-canon_t4i,multiview-10-canon_t4i,schleich_spinosaurus_action_figure/multiview-10-canon_t4i/images/047.jpg,schleich_spinosaurus_action_figure/multiview-10-canon_t4i/images/050.jpg,83.101357,20.72442987098178,13.035746965623392
284,school_bus,multiview-10-canon_t4i,multiview-10-canon_t4i,school_bus/multiview-10-canon_t4i/images/030.jpg,school_bus/multiview-10-canon_t4i/images/033.jpg,69.327536,4.210723619882998,2.7257175430297624
285,soldier_wood_showpiece,multiview-03-pixel_6pro,multiview-03-pixel_6pro,soldier_wood_showpiece/multiview-03-pixel_6pro/images/020.jpg,soldier_wood_showpiece/multiview-03-pixel_6pro/images/024.jpg,85.358556,1.5990838155134965,1.919851209386829
286,steps_small_showpiece,multiview-03-pixel_6pro,multiview-03-pixel_6pro,steps_small_showpiece/multiview-03-pixel_6pro/images/018.jpg,steps_small_showpiece/multiview-03-pixel_6pro/images/019.jpg,85.905434,9.960235722918915,3.302086038322154
287,tumbler_air_balloon,multiview-02-pixel_6pro,multiview-02-pixel_6pro,tumbler_air_balloon/multiview-02-pixel_6pro/images/016.jpg,tumbler_air_balloon/multiview-02-pixel_6pro/images/017.jpg,56.637923,3.014892726634722,8.686884209466202
288,water_gun_toy_yellow,multiview-01-pixel_4a,multiview-01-pixel_4a,water_gun_toy_yellow/multiview-01-pixel_4a/images/016.jpg,water_gun_toy_yellow/multiview-01-pixel_4a/images/019.jpg,59.927906,7.059986297491625,6.29033172896334
289,weisshai_great_white_shark,multiview-11-pixel_4xl,multiview-11-pixel_4xl,weisshai_great_white_shark/multiview-11-pixel_4xl/images/047.jpg,weisshai_great_white_shark/multiview-11-pixel_4xl/images/053.jpg,83.206911,4.33980924794132,5.964062153988311
290,3d_dollhouse_sink,multiview-06-pixel_7,multiview-06-pixel_7,3d_dollhouse_sink/multiview-06-pixel_7/images/028.jpg,3d_dollhouse_sink/multiview-06-pixel_7/images/034.jpg,89.076387,3.8528460930720994,3.2660515109235027
291,box_multi_door_colored,multiview-04-pixel_6pro,multiview-04-pixel_6pro,box_multi_door_colored/multiview-04-pixel_6pro/images/019.jpg,box_multi_door_colored/multiview-04-pixel_6pro/images/023.jpg,62.981512,2.4878330966774103,4.286708561110915
292,bunny_racer,multiview-13-canon_t4i,multiview-13-canon_t4i,bunny_racer/multiview-13-canon_t4i/images/026.jpg,bunny_racer/multiview-13-canon_t4i/images/033.jpg,83.959161,1.1092498677367184,1.000356861951648
293,chicken_racer,multiview-12-ipad_5,multiview-12-ipad_5,chicken_racer/multiview-12-ipad_5/images/034.jpg,chicken_racer/multiview-12-ipad_5/images/035.jpg,55.751539,3.5994218441161814,4.225074677148927
294,circo_fish_toothbrush_holder_14995988,multiview-15-pixel_7,multiview-15-pixel_7,circo_fish_toothbrush_holder_14995988/multiview-15-pixel_7/images/124.jpg,circo_fish_toothbrush_holder_14995988/multiview-15-pixel_7/images/153.jpg,84.656592,4.545012778273201,7.188286215605203
295,dino_4,multiview-09-sony_a7iv,multiview-09-sony_a7iv,dino_4/multiview-09-sony_a7iv/images/042.jpg,dino_4/multiview-09-sony_a7iv/images/044.jpg,71.047745,128.72335560953496,44.65926868881535
296,dino_5,multiview-09-pixel_5,multiview-09-pixel_5,dino_5/multiview-09-pixel_5/images/030.jpg,dino_5/multiview-09-pixel_5/images/035.jpg,51.243923,6.852693610164015,5.228113092457795
297,duck_bath_yellow_s,multiview-01-pixel_4a,multiview-01-pixel_4a,duck_bath_yellow_s/multiview-01-pixel_4a/images/015.jpg,duck_bath_yellow_s/multiview-01-pixel_4a/images/016.jpg,60.809836,10.642328255707248,7.923656404760518
298,fire_engine_toy_red_yellow_s,multiview-04-pixel_6pro,multiview-04-pixel_6pro,fire_engine_toy_red_yellow_s/multiview-04-pixel_6pro/images/019.jpg,fire_engine_toy_red_yellow_s/multiview-04-pixel_6pro/images/020.jpg,89.573126,6.621121738629005,6.931650374489094
299,garbage_truck_green_toy_s,multiview-03-pixel_6pro,multiview-03-pixel_6pro,garbage_truck_green_toy_s/multiview-03-pixel_6pro/images/022.jpg,garbage_truck_green_toy_s/multiview-03-pixel_6pro/images/024.jpg,76.596953,2.703017430065139,5.257121031116296
